"","field1","Game_id","Person_id","Team_id","First_Name","Last_Name","minutes","Field_Goals","Field_Goals_Attempted","Field_Goal_Percentage","Three_Pointers","Three_Pointers_Attempted","Three_Point_Percentage","Free_Throws","Free_Throws_Attempted","Free_Throw_Percentage","Offensive_Rebounds","Defensive_Rebounds","Assists","Personal_Fouls","Steals","Turnovers","Blocked_Shots","Points","location","outcome","season_id","vs_team_id","league_id","Technical_Fouls","Flagrant_Fouls","Ejections","Points_In_Paint","Fast_Break_Points","Triple_Doubles","Double_Doubles","actual_minutes","actual_seconds","Plus_Minus","Blocks_Against","PTS_OFF_TO","Second_Chance_PTS","Total_Rebounds","points_per_36","rebounds_per_36","assists_per_36","steals_per_36","blocks_per_36","br_url"
"2523",55137,20500303,101128,1610612758,"Francisco","Garcia",14,0,2,0,0,1,0,0,0,0,0,2,2,3,0,1,0,0,"A","W",2005,1610612750,0,0,0,0,0,0,0,0,13,53,-1,NA,0,0,2,0,5.142857143,5.142857143,0,0,"francisco-garcia-1"
"2524",55322,20500312,101128,1610612758,"Francisco","Garcia",17,0,5,0,0,2,0,0,0,0,1,4,1,1,1,2,0,0,"A","L",2005,1610612765,0,0,0,0,0,0,0,0,16,54,1,NA,0,0,5,0,10.58823529,2.117647059,2.117647059,0,"francisco-garcia-1"
"2525",55357,20500314,2470,1610612747,"Smush","Parker",33,6,13,0.462,1,4,0.25,0,0,0,0,3,2,0,1,1,0,13,"A","W",2005,1610612763,0,0,0,0,10,2,0,0,33,12,20,NA,0,0,3,14.18181818,3.272727273,2.181818182,1.090909091,0,"smush-parker-1"
"2526",55721,20500332,2470,1610612747,"Smush","Parker",27,2,4,0.5,0,2,0,0,0,0,0,1,2,3,0,1,0,4,"H","W",2005,1610612764,0,0,0,0,2,2,0,0,27,24,3,NA,0,0,1,5.333333333,1.333333333,2.666666667,0,0,"smush-parker-1"
"2527",55883,20500340,101128,1610612758,"Francisco","Garcia",1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"A","L",2005,1610612759,0,0,0,0,0,0,0,0,1,3,-6,NA,0,0,0,0,0,0,0,0,"francisco-garcia-1"
"2528",55999,20500346,2470,1610612747,"Smush","Parker",31,5,11,0.455,1,4,0.25,0,0,0,0,1,1,2,1,0,1,11,"H","L",2005,1610612745,0,0,0,0,8,2,0,0,31,13,-7,NA,0,0,1,12.77419355,1.161290323,1.161290323,1.161290323,0,"smush-parker-1"
"2529",56063,20500349,101128,1610612758,"Francisco","Garcia",6,0,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,"A","L",2005,1610612766,0,0,0,0,0,0,0,0,6,43,1,NA,0,0,0,0,0,0,0,0,"francisco-garcia-1"
"2530",56126,20500352,101139,1610612762,"CJ","Miles",15,1,3,0.333,0,0,0,2,2,1,1,1,2,3,0,2,0,4,"A","L",2005,1610612739,0,0,0,0,0,0,0,0,15,5,1,NA,0,0,2,9.6,4.8,4.8,0,0,"cj-miles-1"
"2531",56248,20500358,2469,1610612756,"Pat","Burke",17,3,4,0.75,0,0,0,0,0,0,1,4,2,3,0,1,3,6,"H","W",2005,1610612760,0,0,0,0,4,0,0,0,17,13,26,NA,0,0,5,12.70588235,10.58823529,4.235294118,0,0,"pat-burke-1"
"2532",56270,20500359,2470,1610612747,"Smush","Parker",29,2,7,0.286,1,3,0.333,2,6,0.333,0,0,2,2,2,3,0,7,"H","W",2005,1610612742,0,0,0,0,2,3,0,0,29,20,30,NA,0,0,0,8.689655172,0,2.482758621,2.482758621,0,"smush-parker-1"
"2533",56501,20500370,101128,1610612758,"Francisco","Garcia",27,3,7,0.429,0,2,0,3,3,1,0,5,1,4,0,1,0,9,"H","L",2005,1610612742,0,0,0,0,4,4,0,0,27,37,4,NA,0,0,5,12,6.666666667,1.333333333,0,0,"francisco-garcia-1"
"2534",56535,20500372,2470,1610612747,"Smush","Parker",37,6,9,0.667,3,3,1,1,3,0.333,0,5,5,5,3,1,0,16,"A","W",2005,1610612753,0,0,0,0,2,2,0,0,36,51,16,NA,0,0,5,15.56756757,4.864864865,4.864864865,2.918918919,0,"smush-parker-1"
"2535",56759,20500383,2469,1610612756,"Pat","Burke",9,1,2,0.5,0,0,0,0,0,0,0,0,1,0,1,0,0,2,"H","L",2005,1610612764,0,0,0,0,2,0,0,0,8,33,2,NA,0,0,0,8,0,4,4,0,"pat-burke-1"
"2536",56819,20500386,2470,1610612747,"Smush","Parker",36,2,5,0.4,0,1,0,3,3,1,0,3,4,4,1,2,0,7,"A","L",2005,1610612748,0,0,0,0,2,3,0,0,36,21,10,NA,0,0,3,7,3,4,1,0,"smush-parker-1"
"2537",56842,20500387,2470,1610612747,"Smush","Parker",40,6,12,0.5,4,9,0.444,0,0,0,2,3,4,4,2,3,0,16,"A","L",2005,1610612764,0,0,0,0,4,0,0,0,39,32,-1,NA,0,0,5,14.4,4.5,3.6,1.8,0,"smush-parker-1"
"2538",56920,20500391,2469,1610612756,"Pat","Burke",4,1,2,0.5,0,0,0,0,0,0,0,0,1,2,1,1,0,2,"A","W",2005,1610612750,0,0,0,0,2,0,0,0,4,31,-4,NA,0,0,0,18,0,9,9,0,"pat-burke-1"
"2539",56989,20500394,101128,1610612758,"Francisco","Garcia",19,4,9,0.444,1,2,0.5,1,3,0.333,1,3,0,2,0,2,1,10,"H","L",2005,1610612757,0,0,0,0,6,0,0,0,18,50,-10,NA,0,0,4,18.94736842,7.578947368,0,0,0,"francisco-garcia-1"
"2540",57191,20500404,101128,1610612758,"Francisco","Garcia",43,1,7,0.143,1,3,0.333,8,10,0.8,0,6,3,3,2,2,3,11,"A","W",2005,1610612746,0,0,0,0,0,0,0,0,42,55,15,NA,0,0,6,9.209302326,5.023255814,2.511627907,1.674418605,0,"francisco-garcia-1"
"2541",57230,20500406,2469,1610612756,"Pat","Burke",8,2,3,0.667,0,0,0,0,0,0,0,1,1,1,0,1,0,4,"A","W",2005,1610612764,0,0,0,0,4,0,0,0,7,41,-2,NA,0,0,1,18,4.5,4.5,0,0,"pat-burke-1"
"2542",57346,20500412,2470,1610612747,"Smush","Parker",35,2,7,0.286,2,5,0.4,0,0,0,0,0,5,3,0,2,0,6,"H","L",2005,1610612763,0,0,0,0,0,0,0,0,34,44,-2,NA,0,0,0,6.171428571,0,5.142857143,0,0,"smush-parker-1"
"2543",57525,20500421,2469,1610612756,"Pat","Burke",4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,"A","W",2005,1610612766,0,0,0,0,0,0,0,0,3,45,-1,NA,0,0,1,0,9,0,0,0,"pat-burke-1"
"2544",57588,20500424,101128,1610612758,"Francisco","Garcia",24,0,5,0,0,1,0,2,2,1,0,1,5,3,3,2,1,2,"H","W",2005,1610612738,0,0,0,0,0,0,0,0,24,35,1,NA,0,0,1,3,1.5,7.5,4.5,0,"francisco-garcia-1"
"2545",57637,20500427,2469,1610612756,"Pat","Burke",4,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,1,0,2,"A","W",2005,1610612741,0,0,0,0,2,0,0,0,4,27,-5,NA,0,0,0,18,0,0,0,0,"pat-burke-1"
"2546",57683,20500429,101249,1610612745,"John","Lucas",1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,"H","L",2005,1610612744,0,0,0,0,0,0,0,0,1,25,9,NA,0,0,2,0,72,36,0,0,"john-lucas-1"
"2547",57819,20500436,2470,1610612747,"Smush","Parker",33,3,10,0.3,0,3,0,2,2,1,0,4,6,4,2,0,1,8,"H","L",2005,1610612762,0,0,0,0,4,2,0,0,33,29,3,NA,0,0,4,8.727272727,4.363636364,6.545454545,2.181818182,0,"smush-parker-1"
"2548",57864,20500438,2469,1610612756,"Pat","Burke",13,0,3,0,0,0,0,2,2,1,1,1,0,6,1,0,0,2,"A","L",2005,1610612752,0,0,0,0,0,0,0,0,13,14,-4,NA,0,0,2,5.538461538,5.538461538,0,2.769230769,0,"pat-burke-1"
"2549",57929,20500441,101249,1610612745,"John","Lucas",13,1,2,0.5,0,0,0,0,0,0,0,0,2,1,1,0,0,2,"A","W",2005,1610612764,0,0,0,0,2,0,0,0,13,55,-1,NA,0,0,0,5.538461538,0,5.538461538,2.769230769,0,"john-lucas-1"
"2550",58023,20500446,2470,1610612747,"Smush","Parker",38,2,9,0.222,1,6,0.167,0,0,0,0,2,4,2,2,3,0,5,"A","L",2005,1610612762,0,0,0,0,0,2,0,0,38,10,-12,NA,0,0,2,4.736842105,1.894736842,3.789473684,1.894736842,0,"smush-parker-1"
"2551",58052,20500447,101128,1610612758,"Francisco","Garcia",18,2,4,0.5,0,0,0,0,0,0,0,4,1,2,0,0,0,4,"H","L",2005,1610612755,0,0,0,0,2,2,0,0,17,1,-1,NA,0,0,4,8,8,2,0,0,"francisco-garcia-1"
"2552",58239,20500456,2469,1610612756,"Pat","Burke",5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"H","W",2005,1610612755,0,0,0,0,0,0,0,0,5,2,-5,NA,0,0,0,0,0,0,0,0,"pat-burke-1"
"2553",58505,20500469,101128,1610612758,"Francisco","Garcia",9,0,1,0,0,1,0,1,2,0.5,0,1,1,2,1,1,0,1,"H","W",2005,1610612746,0,0,0,0,0,0,0,0,8,36,2,NA,0,0,1,4,4,4,4,0,"francisco-garcia-1"
"2554",58519,20500470,2469,1610612756,"Pat","Burke",6,2,2,1,0,0,0,0,0,0,0,2,1,2,0,2,0,4,"H","W",2005,1610612748,0,0,0,0,0,0,0,0,5,43,0,NA,0,0,2,24,12,6,0,0,"pat-burke-1"
"2555",58541,20500471,2470,1610612747,"Smush","Parker",30,9,10,0.9,5,5,1,1,2,0.5,0,2,3,4,3,2,0,24,"H","W",2005,1610612755,0,0,0,0,8,5,0,0,30,7,20,NA,0,0,2,28.8,2.4,3.6,3.6,0,"smush-parker-1"
"2556",58716,20500480,2470,1610612747,"Smush","Parker",24,3,8,0.375,1,3,0.333,1,4,0.25,0,0,3,4,1,0,0,8,"A","W",2005,1610612746,0,0,0,0,4,4,0,0,24,52,-6,NA,0,0,0,12,0,4.5,1.5,0,"smush-parker-1"
"2557",58788,20500483,101249,1610612745,"John","Lucas",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"H","L",2005,1610612743,0,0,0,0,0,0,0,0,0,11,0,NA,0,0,0,0,0,0,0,0,"john-lucas-1"
"2558",58807,20500484,101128,1610612758,"Francisco","Garcia",27,2,6,0.333,0,2,0,3,3,1,2,1,2,3,2,4,0,7,"H","L",2005,1610612754,0,0,0,0,4,4,0,0,27,0,0,NA,0,0,3,9.333333333,4,2.666666667,2.666666667,0,"francisco-garcia-1"
"2559",58929,20500490,2470,1610612747,"Smush","Parker",31,2,8,0.25,2,4,0.5,0,0,0,1,3,1,1,0,1,0,6,"H","W",2005,1610612754,0,0,0,0,0,0,0,0,31,10,0,NA,0,0,4,6.967741935,4.64516129,1.161290323,0,0,"smush-parker-1"
"2560",58997,20500493,101249,1610612745,"John","Lucas",9,1,4,0.25,1,2,0.5,0,0,0,0,0,1,1,0,2,0,3,"A","L",2005,1610612766,0,0,0,0,0,0,0,0,9,20,-2,NA,0,0,0,12,0,4,0,0,"john-lucas-1"
"2561",59036,20500495,101128,1610612758,"Francisco","Garcia",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A","L",2005,1610612763,0,0,0,0,0,0,0,0,2,8,2,NA,0,0,0,0,0,0,0,0,"francisco-garcia-1"
"2562",59255,20500506,101128,1610612758,"Francisco","Garcia",26,4,6,0.667,3,4,0.75,1,2,0.5,0,1,3,3,0,1,2,12,"A","W",2005,1610612745,0,0,0,0,0,3,0,0,26,8,3,NA,0,0,1,16.61538462,1.384615385,4.153846154,0,0,"francisco-garcia-1"
"2563",59257,20500506,101249,1610612745,"John","Lucas",10,1,3,0.333,0,1,0,0,0,0,0,0,1,2,0,1,0,2,"H","L",2005,1610612758,0,0,0,0,0,0,0,0,8,51,-2,NA,0,0,0,7.2,0,3.6,0,0,"john-lucas-1"
"2564",59268,20500507,2470,1610612747,"Smush","Parker",35,5,10,0.5,0,1,0,2,2,1,1,5,4,3,1,2,0,12,"A","L",2005,1610612757,0,0,0,0,10,4,0,0,34,51,-16,NA,0,0,6,12.34285714,6.171428571,4.114285714,1.028571429,0,"smush-parker-1"
"2565",59351,20500511,2469,1610612756,"Pat","Burke",4,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,2,"H","W",2005,1610612744,0,0,0,0,0,0,0,0,4,12,-6,NA,0,0,0,18,0,0,0,0,"pat-burke-1"
"2566",59370,20500512,2470,1610612747,"Smush","Parker",37,6,13,0.462,0,4,0,0,0,0,0,0,1,3,2,0,0,12,"H","W",2005,1610612739,0,0,0,0,10,4,0,0,36,29,-1,NA,0,0,0,11.67567568,0,0.972972973,1.945945946,0,"smush-parker-1"
"2567",59498,20500518,101128,1610612758,"Francisco","Garcia",45,5,11,0.455,1,3,0.333,6,6,1,1,7,3,3,2,3,4,17,"A","L",2005,1610612740,0,0,0,0,4,2,0,0,44,48,-7,NA,0,0,8,13.6,6.4,2.4,1.6,0,"francisco-garcia-1"
"2568",59666,20500526,101249,1610612745,"John","Lucas",17,2,8,0.25,0,2,0,0,0,0,0,1,3,0,2,0,0,4,"H","L",2005,1610612740,0,0,0,0,2,0,0,0,17,20,4,NA,0,0,1,8.470588235,2.117647059,6.352941176,4.235294118,0,"john-lucas-1"
"2569",59777,20500532,2470,1610612747,"Smush","Parker",43,9,12,0.75,3,5,0.6,3,5,0.6,1,11,6,4,3,4,0,24,"A","W",2005,1610612744,0,0,0,0,12,4,0,1,43,18,8,NA,0,0,12,20.09302326,10.04651163,5.023255814,2.511627907,0,"smush-parker-1"
"2570",59823,20500534,101128,1610612758,"Francisco","Garcia",48,1,7,0.143,1,6,0.167,1,4,0.25,0,4,4,3,0,3,3,4,"H","W",2005,1610612753,0,0,0,0,0,0,0,0,48,0,4,NA,0,0,4,3,3,3,0,0,"francisco-garcia-1"
"2571",59925,20500539,101249,1610612745,"John","Lucas",12,1,2,0.5,0,0,0,0,0,0,0,1,0,1,1,0,0,2,"A","L",2005,1610612737,0,0,0,0,0,0,0,0,9,55,-6,NA,0,0,1,6,3,0,3,0,"john-lucas-1"
"2572",60081,20500547,2470,1610612747,"Smush","Parker",40,1,7,0.143,0,2,0,3,4,0.75,0,2,3,1,0,0,0,5,"H","W",2005,1610612748,0,0,0,0,0,0,0,0,40,29,9,NA,0,0,2,4.5,1.8,2.7,0,0,"smush-parker-1"
"2573",60120,20500549,2469,1610612756,"Pat","Burke",13,1,3,0.333,0,0,0,1,2,0.5,1,1,0,4,0,1,0,3,"A","L",2005,1610612758,0,0,0,0,2,0,0,0,12,49,-1,NA,0,0,2,8.307692308,5.538461538,0,0,0,"pat-burke-1"
"2574",60126,20500549,101128,1610612758,"Francisco","Garcia",42,7,15,0.467,2,6,0.333,5,5,1,3,7,3,4,2,3,0,21,"H","W",2005,1610612756,0,0,0,0,8,4,0,1,42,37,23,NA,0,0,10,18,8.571428571,2.571428571,1.714285714,0,"francisco-garcia-1"
"2575",60286,20500557,101249,1610612745,"John","Lucas",13,4,7,0.571,1,1,1,0,0,0,0,0,1,0,0,0,0,9,"H","L",2005,1610612742,0,0,0,0,0,2,0,0,13,1,-3,NA,0,0,0,24.92307692,0,2.769230769,0,0,"john-lucas-1"
"2576",60395,20500563,2470,1610612747,"Smush","Parker",47,4,9,0.444,2,6,0.333,0,0,0,2,1,4,5,1,3,0,10,"A","L",2005,1610612758,0,0,0,0,4,0,0,0,46,41,-5,NA,0,0,3,7.659574468,2.29787234,3.063829787,0.765957447,0,"smush-parker-1"
"2577",60400,20500563,101128,1610612758,"Francisco","Garcia",38,4,7,0.571,3,6,0.5,0,0,0,2,2,0,5,0,1,0,11,"H","W",2005,1610612747,0,0,0,0,0,0,0,0,37,51,10,NA,0,0,4,10.42105263,3.789473684,0,0,0,"francisco-garcia-1"
"2578",60555,20500571,101249,1610612745,"John","Lucas",4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"A","W",2005,1610612741,0,0,0,0,0,0,0,0,3,5,-2,NA,0,0,1,0,9,9,0,0,"john-lucas-1"
"2579",60589,20500573,2470,1610612747,"Smush","Parker",37,5,11,0.455,2,5,0.4,0,0,0,0,3,3,5,2,1,2,12,"A","L",2005,1610612756,0,0,0,0,4,0,0,0,37,11,-10,NA,0,0,3,11.67567568,2.918918919,2.918918919,1.945945946,0,"smush-parker-1"
"2580",60674,20500577,101128,1610612758,"Francisco","Garcia",20,2,6,0.333,0,3,0,0,0,0,1,2,1,3,2,0,1,4,"A","L",2005,1610612753,0,0,0,0,2,4,0,0,19,46,6,NA,0,0,3,7.2,5.4,1.8,3.6,0,"francisco-garcia-1"
"2581",60881,20500587,101128,1610612758,"Francisco","Garcia",27,6,10,0.6,2,3,0.667,0,0,0,2,2,0,3,0,1,0,14,"A","L",2005,1610612748,0,0,0,0,4,0,0,0,27,7,-5,NA,0,0,4,18.66666667,5.333333333,0,0,0,"francisco-garcia-1"
"2582",60901,20500588,101249,1610612745,"John","Lucas",5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"A","L",2005,1610612765,0,0,0,0,0,0,0,0,4,43,-5,NA,0,0,0,0,0,0,0,0,"john-lucas-1"
"2583",60948,20500591,2470,1610612747,"Smush","Parker",34,5,11,0.455,1,5,0.2,2,2,1,1,1,4,5,3,3,0,13,"H","W",2005,1610612761,0,0,0,0,8,4,0,0,34,35,11,NA,0,0,2,13.76470588,2.117647059,4.235294118,3.176470588,0,"smush-parker-1"
"2584",61021,20500594,101249,1610612745,"John","Lucas",9,2,3,0.667,0,0,0,0,0,0,0,0,1,0,0,0,0,4,"A","W",2005,1610612749,0,0,0,0,4,2,0,0,9,14,0,NA,0,0,0,16,0,4,0,0,"john-lucas-1"
"2585",61098,20500598,101128,1610612758,"Francisco","Garcia",41,6,10,0.6,1,3,0.333,0,0,0,1,5,4,4,2,2,1,13,"A","L",2005,1610612755,0,0,0,0,8,2,0,0,40,54,-11,NA,0,0,6,11.41463415,5.268292683,3.512195122,1.756097561,0,"francisco-garcia-1"
"2586",61111,20500599,2469,1610612756,"Pat","Burke",7,2,5,0.4,0,0,0,0,2,0,1,2,1,1,0,0,0,4,"A","L",2005,1610612753,0,0,0,0,4,0,0,0,5,56,-1,NA,0,0,3,20.57142857,15.42857143,5.142857143,0,0,"pat-burke-1"
"2587",61283,20500607,101128,1610612758,"Francisco","Garcia",50,4,13,0.308,0,3,0,1,1,1,2,3,0,1,1,1,0,9,"A","W",2005,1610612752,0,0,0,0,6,5,0,0,49,53,2,NA,0,0,5,6.48,3.6,0,0.72,0,"francisco-garcia-1"
"2588",61344,20500610,101249,1610612745,"John","Lucas",13,2,5,0.4,0,1,0,0,0,0,0,0,1,1,1,3,0,4,"H","W",2005,1610612766,0,0,0,0,4,2,0,0,13,10,5,NA,0,0,0,11.07692308,0,2.769230769,2.769230769,0,"john-lucas-1"
"2589",61481,20500617,2469,1610612756,"Pat","Burke",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"A","W",2005,1610612748,0,0,0,0,0,0,0,0,5,54,1,NA,0,0,0,0,0,0,0,0,"pat-burke-1"
"2590",61556,20500621,101128,1610612758,"Francisco","Garcia",28,3,10,0.3,0,3,0,2,3,0.667,0,2,1,2,1,0,0,8,"A","L",2005,1610612738,0,0,0,0,6,3,0,0,28,13,-16,NA,0,0,2,10.28571429,2.571428571,1.285714286,1.285714286,0,"francisco-garcia-1"
"2591",61717,20500629,101249,1610612745,"John","Lucas",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","L",2005,1610612750,0,0,0,0,0,0,0,0,2,28,-3,NA,0,0,0,0,0,0,0,0,"john-lucas-1"
"2592",61746,20500631,2470,1610612747,"Smush","Parker",35,6,11,0.545,2,5,0.4,3,6,0.5,0,0,4,2,2,4,0,17,"H","W",2005,1610612744,0,0,0,0,8,2,0,0,35,4,-2,NA,0,0,0,17.48571429,0,4.114285714,2.057142857,0,"smush-parker-1"
"2593",61959,20500641,101128,1610612758,"Francisco","Garcia",23,1,3,0.333,0,1,0,1,2,0.5,0,6,3,2,1,0,0,3,"A","L",2005,1610612761,0,0,0,0,2,0,0,0,23,20,-1,0,0,0,6,4.695652174,9.391304348,4.695652174,1.565217391,0,"francisco-garcia-1"
"2594",61972,20500642,2469,1610612756,"Pat","Burke",5,0,2,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,"A","L",2005,1610612739,0,0,0,0,0,0,0,0,4,44,-7,NA,0,0,1,14.4,7.2,0,0,0,"pat-burke-1"
"2595",62047,20500646,2470,1610612747,"Smush","Parker",38,4,12,0.333,0,4,0,1,2,0.5,1,4,1,3,2,1,0,9,"A","L",2005,1610612765,0,0,0,0,6,4,0,0,37,19,-10,NA,0,0,5,8.526315789,4.736842105,0.947368421,1.894736842,0,"smush-parker-1"
"2596",62224,20500655,2469,1610612756,"Pat","Burke",5,1,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,2,"A","W",2005,1610612755,0,0,0,0,0,0,0,0,5,28,2,NA,0,0,1,14.4,7.2,0,0,0,"pat-burke-1"
"2597",62282,20500658,2470,1610612747,"Smush","Parker",33,4,10,0.4,2,3,0.667,5,5,1,0,2,5,0,1,1,0,15,"A","W",2005,1610612752,0,0,0,0,4,0,0,0,32,52,19,NA,0,0,2,16.36363636,2.181818182,5.454545455,1.090909091,0,"smush-parker-1"
"2598",62330,20500660,101128,1610612758,"Francisco","Garcia",12,1,2,0.5,0,1,0,2,2,1,1,2,2,1,0,1,0,4,"H","W",2005,1610612743,0,0,0,0,0,0,0,0,12,15,5,NA,0,0,3,12,9,6,0,0,"francisco-garcia-1"
"2599",62395,20500664,2470,1610612747,"Smush","Parker",29,2,6,0.333,2,6,0.333,0,0,0,0,2,1,1,0,3,1,6,"A","L",2005,1610612754,0,0,0,0,0,0,0,0,27,53,-22,NA,0,0,2,7.448275862,2.482758621,1.24137931,0,0,"smush-parker-1"
"2600",62705,20500679,2470,1610612747,"Smush","Parker",42,7,12,0.583,5,8,0.625,0,0,0,0,3,2,6,3,8,1,19,"A","L",2005,1610612766,0,1,0,0,4,0,0,0,41,56,-8,NA,0,0,3,16.28571429,2.571428571,1.714285714,2.571428571,0,"smush-parker-1"
"2601",62773,20500682,101128,1610612758,"Francisco","Garcia",9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,"A","L",2005,1610612762,0,0,0,0,0,0,0,0,9,5,-1,NA,0,0,1,0,4,0,0,0,"francisco-garcia-1"
"2602",62902,20500689,2470,1610612747,"Smush","Parker",39,2,8,0.25,1,4,0.25,0,0,0,0,3,6,4,1,1,0,5,"A","L",2005,1610612740,0,0,0,0,0,0,0,0,38,31,-20,NA,0,0,3,4.615384615,2.769230769,5.538461538,0.923076923,0,"smush-parker-1"
"2603",62982,20500693,2469,1610612756,"Pat","Burke",4,0,1,0,0,0,0,2,4,0.5,0,0,0,0,0,0,0,2,"H","W",2005,1610612741,0,0,0,0,0,1,0,0,4,27,-7,NA,0,0,0,18,0,0,0,0,"pat-burke-1"
"2604",63074,20500697,101128,1610612758,"Francisco","Garcia",24,4,8,0.5,3,3,1,0,0,0,1,2,2,3,1,1,5,11,"H","W",2005,1610612762,0,0,0,0,2,2,0,0,23,13,17,NA,0,0,3,16.5,4.5,3,1.5,0,"francisco-garcia-1"
"2605",63075,20500697,101139,1610612762,"CJ","Miles",4,0,2,0,0,0,0,1,2,0.5,1,0,1,0,1,0,0,1,"A","L",2005,1610612758,0,0,0,0,0,0,0,0,4,1,2,NA,0,0,1,9,9,9,9,0,"cj-miles-1"
"2606",63196,20500703,101139,1610612762,"CJ","Miles",8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"H","W",2005,1610612741,0,0,0,0,0,0,0,0,8,34,4,NA,0,0,1,0,4.5,4.5,0,0,"cj-miles-1"
"2607",63303,20500709,2470,1610612747,"Smush","Parker",28,1,6,0.167,1,2,0.5,0,0,0,1,3,3,4,2,0,0,3,"A","L",2005,1610612742,0,0,0,0,0,0,0,0,28,3,4,NA,0,0,4,3.857142857,5.142857143,3.857142857,2.571428571,0,"smush-parker-1"
"2608",63332,20500710,101128,1610612758,"Francisco","Garcia",17,4,5,0.8,1,2,0.5,2,2,1,0,0,3,0,0,0,0,11,"H","W",2005,1610612763,0,0,0,0,2,2,0,0,16,55,2,NA,0,0,0,23.29411765,0,6.352941176,0,0,"francisco-garcia-1"
"2609",63528,20500720,2470,1610612747,"Smush","Parker",41,4,11,0.364,3,7,0.429,2,2,1,0,7,5,3,2,2,0,13,"A","W",2005,1610612745,0,0,0,0,2,2,0,0,40,34,8,NA,0,0,7,11.41463415,6.146341463,4.390243902,1.756097561,0,"smush-parker-1"
"2610",63617,20500724,101128,1610612758,"Francisco","Garcia",30,3,9,0.333,1,4,0.25,1,1,1,0,7,6,2,5,3,3,8,"H","W",2005,1610612741,0,0,0,0,4,2,0,0,30,21,1,NA,0,0,7,9.6,8.4,7.2,6,0,"francisco-garcia-1"
"2611",63795,20500733,101128,1610612758,"Francisco","Garcia",22,3,5,0.6,1,2,0.5,1,1,1,0,5,1,2,1,0,1,8,"A","L",2005,1610612756,0,0,0,0,4,3,0,0,23,10,0,NA,0,0,5,13.09090909,8.181818182,1.636363636,1.636363636,0,"francisco-garcia-1"
"2612",63931,20500740,101139,1610612762,"CJ","Miles",3,1,2,0.5,1,1,1,0,0,0,0,1,1,1,0,0,0,3,"A","L",2005,1610612745,0,0,0,0,0,0,0,0,2,46,-1,NA,0,0,1,36,12,12,0,0,"cj-miles-1"
"2613",63945,20500741,2470,1610612747,"Smush","Parker",33,6,9,0.667,3,5,0.6,5,6,0.833,1,1,3,4,2,1,0,20,"H","L",2005,1610612763,0,0,0,0,6,4,0,0,33,34,0,NA,0,0,2,21.81818182,2.181818182,3.272727273,2.181818182,0,"smush-parker-1"
"2614",64113,20500749,101128,1610612758,"Francisco","Garcia",28,2,7,0.286,0,3,0,6,6,1,1,6,3,5,0,2,1,10,"H","W",2005,1610612737,0,0,0,0,4,2,0,0,27,21,7,NA,0,0,7,12.85714286,9,3.857142857,0,0,"francisco-garcia-1"
"2615",64249,20500756,2470,1610612747,"Smush","Parker",36,5,13,0.385,1,4,0.25,5,10,0.5,0,4,1,4,1,0,0,16,"H","W",2005,1610612762,0,1,0,0,8,4,0,0,35,59,-10,NA,0,0,4,16,4,1,1,0,"smush-parker-1"
"2616",64389,20500762,101128,1610612758,"Francisco","Garcia",19,0,4,0,0,3,0,0,0,0,0,2,0,3,0,0,2,0,"A","W",2005,1610612741,0,0,0,0,0,0,0,0,18,4,1,NA,0,0,2,0,3.789473684,0,0,0,"francisco-garcia-1"
"2617",64547,20500770,101128,1610612758,"Francisco","Garcia",25,4,7,0.571,1,3,0.333,2,2,1,3,4,4,3,0,2,1,11,"A","L",2005,1610612763,0,0,0,0,4,0,0,0,26,30,-1,NA,0,0,7,15.84,10.08,5.76,0,0,"francisco-garcia-1"
"2618",64627,20500774,2469,1610612756,"Pat","Burke",8,2,3,0.667,0,0,0,0,0,0,1,3,0,0,0,1,0,4,"A","W",2005,1610612743,0,0,0,0,0,0,0,0,8,18,-4,NA,0,0,4,18,18,0,0,0,"pat-burke-1"
"2619",64639,20500775,2470,1610612747,"Smush","Parker",33,1,9,0.111,0,5,0,1,4,0.25,1,1,7,1,5,1,0,3,"H","L",2005,1610612737,0,0,0,0,2,0,0,0,33,13,12,NA,0,0,2,3.272727273,2.181818182,7.636363636,5.454545455,0,"smush-parker-1"
