"br_url","Month","Minutes","Points","Rebounds","Assists","Steals","Turnovers","Blocks","First","Last","PlayerIndex","CollegeGames","CollegeMinutes","Pts36","Ast36","Reb36","Stl36","TO36","Blk36","CollegeMPG"
"landry-shamet-1",10,145,46,10,7,4,3,1,"Landry","Shamet",1162,71,2030,11.420689655172415,1.7379310344827585,2.4827586206896552,0.993103448275862,0.7448275862068965,0.2482758620689655,28.591549295774648
"landry-shamet-1",11,369,151,24,20,8,8,2,"Landry","Shamet",1162,71.00000000000001,2030.0000000000002,14.731707317073171,1.9512195121951221,2.3414634146341466,0.7804878048780488,0.7804878048780488,0.1951219512195122,28.591549295774644
"landry-shamet-1",12,237,95,18,8,4,7,3,"Landry","Shamet",1162,71.00000000000001,2030.0000000000002,14.430379746835442,1.2151898734177213,2.7341772151898733,0.6075949367088607,1.0632911392405062,0.45569620253164556,28.591549295774644
"langston-galloway-1",1,296,119,39,30,12,11,1,"Langston","Galloway",778,133,4721.000000000001,14.472972972972974,3.6486486486486487,4.743243243243243,1.4594594594594597,1.337837837837838,0.12162162162162163,35.496240601503764
"langston-galloway-1",2,355,123,62,33,11,12,6,"Langston","Galloway",778,133,4721.000000000001,12.473239436619718,3.3464788732394366,6.2873239436619714,1.115492957746479,1.2169014084507042,0.6084507042253521,35.496240601503764
"langston-galloway-1",3,532,177,56,56,17,25,2,"Langston","Galloway",778,133,4721.000000000002,11.977443609022556,3.789473684210526,3.789473684210526,1.150375939849624,1.6917293233082706,0.13533834586466165,35.49624060150377
"langston-galloway-1",4,276,114,33,31,12,13,3,"Langston","Galloway",778,133,4721,14.869565217391305,4.043478260869565,4.304347826086957,1.5652173913043477,1.6956521739130435,0.3913043478260869,35.49624060150376
"larry-drew-1",1,182,35,13,35,4,20,0,"Larry","Drew",772.0000000000001,117,4153,6.923076923076923,6.923076923076923,2.571428571428571,0.7912087912087913,3.956043956043956,0,35.495726495726494
"larry-drew-1",2,38,11,2,10,2,5,0,"Larry","Drew",772,117,4153,10.421052631578949,9.473684210526315,1.894736842105263,1.894736842105263,4.7368421052631575,0,35.495726495726494
"larry-owens-1",1,30,9,4,1,1,0,0,"Larry","Owens",503.00000000000006,66,1914,10.799999999999999,1.2,4.8,1.2,0,0,29
"larry-owens-1",2,1,0,0,0,1,0,0,"Larry","Owens",503,66,1914,0,0,0,36,0,0,29
"larry-owens-1",4,111,31,11,7,7,5,5,"Larry","Owens",503.00000000000006,66,1914,10.054054054054053,2.27027027027027,3.5675675675675675,2.27027027027027,1.6216216216216215,1.6216216216216215,29
"larry-sanders-1",1,127,49,28,3,0,7,13,"Larry","Sanders",509.99999999999994,101,2373,13.88976377952756,0.8503937007874016,7.937007874015748,0,1.984251968503937,3.6850393700787403,23.495049504950494
"larry-sanders-1",2,53,14,8,1,0,4,0,"Larry","Sanders",510,101,2373,9.50943396226415,0.6792452830188679,5.433962264150943,0,2.7169811320754715,0,23.495049504950494
"larry-sanders-1",3,279,85,55,8,9,14,19,"Larry","Sanders",510,101.00000000000001,2372.9999999999995,10.96774193548387,1.032258064516129,7.096774193548387,1.161290322580645,1.806451612903226,2.4516129032258065,23.495049504950487
"larry-sanders-1",4,82,22,17,1,2,5,9,"Larry","Sanders",509.99999999999994,101.00000000000001,2373,9.658536585365855,0.43902439024390244,7.463414634146341,0.8780487804878049,2.1951219512195124,3.951219512195122,23.49504950495049
"larry-sanders-1",10,15,4,3,1,0,0,1,"Larry","Sanders",510,101,2373,9.6,2.4,7.2,0,0,2.4,23.495049504950494
"larry-sanders-1",11,127,36,27,2,6,4,9,"Larry","Sanders",509.99999999999994,101,2373,10.204724409448819,0.5669291338582677,7.653543307086615,1.7007874015748032,1.1338582677165354,2.5511811023622046,23.495049504950494
"larry-sanders-1",12,188,50,40,0,5,4,21,"Larry","Sanders",509.99999999999994,101,2372.9999999999995,9.574468085106382,0,7.659574468085107,0.9574468085106383,0.7659574468085106,4.0212765957446805,23.49504950495049
"lauri-markkanen-1",1,446,239,118,21,9,16,11,"Lauri","Markkanen",1040,37.000000000000014,1139.0000000000002,19.291479820627803,1.695067264573991,9.524663677130045,0.726457399103139,1.2914798206278026,0.8878923766816142,30.78378378378378
"lauri-markkanen-1",2,252,95,57,3,5,11,6,"Lauri","Markkanen",1040,37,1139,13.571428571428571,0.42857142857142855,8.142857142857142,0.7142857142857142,1.5714285714285714,0.8571428571428571,30.783783783783782
"lauri-markkanen-1",3,229,120,56,7,5,9,4,"Lauri","Markkanen",1040,37,1139,18.8646288209607,1.1004366812227073,8.803493449781659,0.7860262008733624,1.4148471615720524,0.6288209606986899,30.783783783783782
"lauri-markkanen-1",4,120,97,32,6,4,5,2,"Lauri","Markkanen",1040,37,1139,29.1,1.8,9.6,1.2,1.5,0.6,30.783783783783782
"lauri-markkanen-1",10,161,78,48,2,1,10,3,"Lauri","Markkanen",1040,37,1139,17.440993788819878,0.44720496894409933,10.732919254658386,0.22360248447204967,2.2360248447204967,0.6708074534161491,30.783783783783782
"lauri-markkanen-1",11,452,213,116,27,9,17,9,"Lauri","Markkanen",1040,37.000000000000014,1139.0000000000002,16.964601769911503,2.150442477876106,9.238938053097346,0.7168141592920354,1.3539823008849559,0.7168141592920354,30.78378378378378
"lauri-markkanen-1",12,362,191,81,13,6,15,5,"Lauri","Markkanen",1040,37.00000000000001,1139.0000000000002,18.994475138121548,1.292817679558011,8.05524861878453,0.5966850828729282,1.4917127071823204,0.49723756906077343,30.783783783783782
"lavoy-allen-1",1,123,38,27,8,3,2,2,"Lavoy","Allen",525,135,4347,11.121951219512196,2.3414634146341466,7.902439024390244,0.8780487804878049,0.5853658536585367,0.5853658536585367,32.2
"lavoy-allen-1",2,281,80,82,17,8,11,7,"Lavoy","Allen",525,135,4347,10.249110320284698,2.1779359430604983,10.505338078291816,1.0249110320284698,1.4092526690391458,0.896797153024911,32.2
"lavoy-allen-1",3,85,22,27,2,1,4,5,"Lavoy","Allen",525,135,4347,9.31764705882353,0.8470588235294118,11.435294117647057,0.4235294117647059,1.6941176470588235,2.1176470588235294,32.2
"lavoy-allen-1",4,154,33,41,7,2,3,4,"Lavoy","Allen",525,135,4347,7.7142857142857135,1.6363636363636365,9.584415584415584,0.4675324675324676,0.7012987012987013,0.9350649350649352,32.2
"lavoy-allen-1",5,217,71,53,3,9,5,11,"Lavoy","Allen",525,135,4347,11.778801843317973,0.4976958525345622,8.7926267281106,1.4930875576036866,0.8294930875576038,1.8248847926267282,32.2
"lawrence-roberts-1",1,17,4,4,0,1,0,0,"Lawrence","Roberts",190,118,3704.9999999999995,8.470588235294118,0,8.470588235294118,2.1176470588235294,0,0,31.398305084745758
"lawrence-roberts-1",3,18,6,3,1,1,0,0,"Lawrence","Roberts",190,118,3704.9999999999995,12,2,6,2,0,0,31.398305084745758
"lawrence-roberts-1",4,17,10,12,1,1,0,0,"Lawrence","Roberts",190,118,3705,21.176470588235293,2.1176470588235294,25.411764705882355,2.1176470588235294,0,0,31.39830508474576
"lawrence-roberts-1",11,117,28,26,3,5,4,2,"Lawrence","Roberts",190,117.99999999999999,3704.999999999999,8.615384615384615,0.923076923076923,8,1.5384615384615385,1.2307692307692308,0.6153846153846154,31.398305084745758
"lawrence-roberts-1",12,17,3,4,0,0,1,0,"Lawrence","Roberts",190,118,3705,6.352941176470589,0,8.470588235294118,0,2.1176470588235294,0,31.39830508474576
"lazar-hayward-1",1,14,7,0,0,1,1,0,"Lazar","Hayward",490,138,3643,18,0,0,2.571428571428571,2.571428571428571,0,26.39855072463768
"lazar-hayward-1",2,128,45,22,7,1,8,2,"Lazar","Hayward",490,138,3643,12.65625,1.96875,6.1875,0.28125,2.25,0.5625,26.39855072463768
"lazar-hayward-1",3,115,54,19,7,3,3,0,"Lazar","Hayward",490,138,3643.0000000000005,16.90434782608696,2.191304347826087,5.947826086956521,0.9391304347826086,0.9391304347826086,0,26.398550724637683
"lazar-hayward-1",4,39,23,6,2,3,2,2,"Lazar","Hayward",490,138,3643,21.23076923076923,1.846153846153846,5.538461538461538,2.769230769230769,1.846153846153846,1.846153846153846,26.39855072463768
"lazar-hayward-1",10,13,2,4,2,1,0,0,"Lazar","Hayward",490,138,3643,5.538461538461538,5.538461538461538,11.076923076923077,2.769230769230769,0,0,26.39855072463768
"lazar-hayward-1",11,72,15,14,6,3,2,1,"Lazar","Hayward",490,138,3643,7.5,3,7,1.5,1,0.5,26.39855072463768
"lazar-hayward-1",12,40,14,5,4,0,3,2,"Lazar","Hayward",490,138,3643,12.6,3.6,4.5,0,2.6999999999999997,1.8,26.39855072463768
"leandro-barbosa-1",1,466,171,32,57,25,41,2,"Leandro","Barbosa",,,,13.21030042918455,4.4034334763948495,2.4721030042918457,1.9313304721030042,3.167381974248927,0.15450643776824036,
"leandro-barbosa-1",2,299,105,28,38,17,26,3,"Leandro","Barbosa",,,,12.642140468227424,4.575250836120401,3.3712374581939795,2.0468227424749164,3.1304347826086953,0.3612040133779264,
"leandro-barbosa-1",3,336,104,35,31,20,19,0,"Leandro","Barbosa",,,,11.142857142857142,3.3214285714285716,3.75,2.142857142857143,2.0357142857142856,0,
"leandro-barbosa-1",4,232,96,18,28,15,19,2,"Leandro","Barbosa",,,,14.89655172413793,4.344827586206897,2.793103448275862,2.327586206896552,2.9482758620689653,0.3103448275862069,
"leandro-barbosa-1",11,63,21,3,6,5,8,0,"Leandro","Barbosa",,,,12,3.4285714285714284,1.7142857142857142,2.8571428571428568,4.571428571428571,0,
"leandro-barbosa-1",12,104,53,7,5,11,7,0,"Leandro","Barbosa",,,,18.346153846153847,1.7307692307692308,2.423076923076923,3.8076923076923075,2.423076923076923,0,
"lebron-james-1",1,439,232,58,64,16,39,6,"LeBron","James",,,,19.025056947608203,5.248291571753986,4.756264236902051,1.3120728929384966,3.1981776765375853,0.4920273348519362,
"lebron-james-1",2,515,275,73,61,19,35,13,"LeBron","James",,,,19.223300970873787,4.264077669902912,5.1029126213592235,1.3281553398058252,2.4466019417475726,0.9087378640776699,
"lebron-james-1",3,565,333,65,89,28,45,15,"LeBron","James",,,,21.217699115044248,5.670796460176992,4.1415929203539825,1.784070796460177,2.8672566371681416,0.9557522123893805,
"lebron-james-1",4,318,167,42,59,18,29,1,"LeBron","James",,,,18.90566037735849,6.679245283018868,4.754716981132075,2.0377358490566038,3.283018867924528,0.11320754716981132,
"lebron-james-1",10,83,46,18,17,5,9,0,"LeBron","James",,,,19.951807228915662,7.373493975903614,7.807228915662651,2.1686746987951806,3.9036144578313254,0,
"lebron-james-1",11,612,252,101,92,15,55,12,"LeBron","James",,,,14.823529411764705,5.411764705882352,5.9411764705882355,0.8823529411764706,3.235294117647059,0.7058823529411764,
"lebron-james-1",12,589,349,75,83,29,61,11,"LeBron","James",,,,21.33106960950764,5.073005093378608,4.584040747028863,1.772495755517827,3.7283531409168083,0.6723259762308998,
"leon-powe-1",1,88,25,35,1,4,8,3,"Leon","Powe",267,53.99999999999999,1755,10.227272727272728,0.4090909090909091,14.318181818181817,1.6363636363636365,3.272727272727273,1.227272727272727,32.50000000000001
"leon-powe-1",2,50,20,17,1,0,3,2,"Leon","Powe",267,54,1755,14.4,0.72,12.24,0,2.16,1.44,32.5
"leon-powe-1",3,189,65,53,2,5,13,2,"Leon","Powe",267,53.99999999999999,1755,12.38095238095238,0.38095238095238093,10.095238095238095,0.9523809523809523,2.4761904761904763,0.38095238095238093,32.50000000000001
"leon-powe-1",4,212,90,59,5,3,14,3,"Leon","Powe",267,54,1755,15.283018867924529,0.8490566037735849,10.018867924528301,0.5094339622641509,2.3773584905660377,0.5094339622641509,32.5
"leon-powe-1",11,67,29,20,1,0,3,3,"Leon","Powe",267,54,1755,15.582089552238806,0.5373134328358209,10.746268656716417,0,1.6119402985074627,1.6119402985074627,32.5
"leon-powe-1",12,107,35,31,0,2,6,9,"Leon","Powe",267,53.99999999999999,1755,11.775700934579438,0,10.429906542056074,0.6728971962616822,2.0186915887850465,3.02803738317757,32.50000000000001
"lester-hudson-1",1,39,14,8,4,1,3,1,"Lester","Hudson",435,65,2372,12.923076923076923,3.692307692307692,7.384615384615384,0.923076923076923,2.769230769230769,0.923076923076923,36.49230769230769
"lester-hudson-1",2,33,25,4,2,3,4,0,"Lester","Hudson",435,65,2372,27.272727272727273,2.1818181818181817,4.363636363636363,3.272727272727273,4.363636363636363,0,36.49230769230769
"lester-hudson-1",4,2,2,0,1,1,0,0,"Lester","Hudson",435,65,2372,36,18,0,18,0,0,36.49230769230769
"lester-hudson-1",10,20,3,1,1,1,1,0,"Lester","Hudson",435,65,2372,5.3999999999999995,1.8,1.8,1.8,1.8,0,36.49230769230769
"lester-hudson-1",11,19,8,2,3,1,1,1,"Lester","Hudson",435,65,2372,15.157894736842104,5.684210526315789,3.789473684210526,1.894736842105263,1.894736842105263,1.894736842105263,36.49230769230769
"lester-hudson-1",12,18,6,3,2,1,5,1,"Lester","Hudson",435,65,2372,12,4,6,2,10,2,36.49230769230769
"linas-kleiza-1",1,74,42,17,0,1,5,1,"Linas","Kleiza",171,48.99999999999999,1406,20.43243243243243,0,8.27027027027027,0.4864864864864865,2.4324324324324325,0.4864864864864865,28.693877551020414
"linas-kleiza-1",2,113,52,29,6,3,2,4,"Linas","Kleiza",170.99999999999997,48.99999999999999,1405.9999999999998,16.56637168141593,1.911504424778761,9.238938053097346,0.9557522123893805,0.6371681415929203,1.2743362831858407,28.693877551020407
"linas-kleiza-1",3,44,17,13,1,1,1,1,"Linas","Kleiza",170.99999999999997,48.99999999999999,1405.9999999999998,13.909090909090908,0.8181818181818182,10.636363636363637,0.8181818181818182,0.8181818181818182,0.8181818181818182,28.693877551020407
"linas-kleiza-1",4,90,40,12,2,1,3,0,"Linas","Kleiza",170.99999999999997,49,1406,16,0.8,4.8,0.4,1.2,0,28.693877551020407
"linas-kleiza-1",5,10,4,3,1,0,0,0,"Linas","Kleiza",171,49,1406,14.4,3.6,10.799999999999999,0,0,0,28.693877551020407
"linas-kleiza-1",11,82,30,20,2,1,2,3,"Linas","Kleiza",170.99999999999997,48.99999999999999,1405.9999999999998,13.170731707317072,0.8780487804878049,8.78048780487805,0.43902439024390244,0.8780487804878049,1.3170731707317072,28.693877551020407
"linas-kleiza-1",12,123,34,26,5,3,3,4,"Linas","Kleiza",170.99999999999997,48.99999999999999,1406,9.951219512195122,1.4634146341463414,7.609756097560976,0.8780487804878049,0.8780487804878049,1.1707317073170733,28.693877551020414
"linton-johnson-1",1,3,2,1,0,0,0,0,"Linton","Johnson",40,107,2075,24,0,12,0,0,0,19.39252336448598
"linton-johnson-1",3,408,101,106,12,21,23,19,"Linton","Johnson",40.00000000000001,107,2075,8.911764705882353,1.0588235294117647,9.352941176470589,1.852941176470588,2.0294117647058822,1.6764705882352942,19.39252336448598
"linton-johnson-1",4,176,43,49,8,7,6,5,"Linton","Johnson",40,107,2075,8.795454545454545,1.6363636363636365,10.022727272727272,1.4318181818181819,1.227272727272727,1.0227272727272727,19.39252336448598
"linton-johnson-1",11,12,2,3,1,2,0,1,"Linton","Johnson",40,107,2075,6,3,9,6,0,3,19.39252336448598
"linton-johnson-1",12,133,25,24,6,7,8,7,"Linton","Johnson",40.00000000000001,106.99999999999999,2075,6.7669172932330826,1.6240601503759398,6.496240601503759,1.894736842105263,2.1654135338345863,1.894736842105263,19.392523364485985
"lionel-chalmers-1",1,25,0,2,3,0,2,0,"Lionel","Chalmers",77,123,3899,0,4.32,2.88,0,2.88,0,31.69918699186992
"lionel-chalmers-1",2,87,27,7,6,2,5,0,"Lionel","Chalmers",77,123,3899,11.172413793103448,2.4827586206896552,2.896551724137931,0.8275862068965517,2.0689655172413794,0,31.69918699186992
"lionel-chalmers-1",3,139,45,9,18,7,9,0,"Lionel","Chalmers",77,122.99999999999999,3898.9999999999995,11.654676258992804,4.661870503597123,2.3309352517985613,1.8129496402877698,2.3309352517985613,0,31.69918699186992
"lionel-chalmers-1",4,39,9,1,4,0,3,0,"Lionel","Chalmers",77,123,3898.9999999999995,8.307692307692308,3.692307692307692,0.923076923076923,0,2.769230769230769,0,31.699186991869915
"lionel-chalmers-1",11,31,2,2,6,1,1,0,"Lionel","Chalmers",77,123,3898.9999999999995,2.32258064516129,6.967741935483871,2.32258064516129,1.161290322580645,1.161290322580645,0,31.699186991869915
"lionel-chalmers-1",12,112,28,10,14,3,4,0,"Lionel","Chalmers",77,123,3899,9,4.5,3.2142857142857144,0.9642857142857142,1.2857142857142856,0,31.69918699186992
"london-perrantes-1",2,1,0,0,1,0,0,0,"London","Perrantes",1062,138,4429,0,36,0,0,0,0,32.094202898550726
"london-perrantes-1",3,28,3,2,4,0,1,0,"London","Perrantes",1062,138,4429,3.8571428571428568,5.142857142857142,2.571428571428571,0,1.2857142857142856,0,32.094202898550726
"london-perrantes-1",4,34,4,2,0,2,0,1,"London","Perrantes",1062,138,4429,4.235294117647059,0,2.1176470588235294,2.1176470588235294,0,1.0588235294117647,32.094202898550726
"london-perrantes-1",12,3,0,0,0,0,0,0,"London","Perrantes",1062,138,4429,0,0,0,0,0,0,32.094202898550726
"lonzo-ball-1",1,173,56,42,35,13,9,1,"Lonzo","Ball",985,36,1263,11.653179190751445,7.283236994219654,8.739884393063583,2.7052023121387285,1.8728323699421967,0.20809248554913293,35.083333333333336
"lonzo-ball-1",2,41,22,14,11,3,4,0,"Lonzo","Ball",985,36,1263,19.31707317073171,9.658536585365855,12.292682926829269,2.6341463414634143,3.5121951219512195,0,35.083333333333336
"lonzo-ball-1",3,517,139,89,110,30,34,11,"Lonzo","Ball",984.9999999999999,36,1263,9.678916827852998,7.659574468085107,6.197292069632495,2.0889748549323017,2.367504835589942,0.7659574468085106,35.083333333333336
"lonzo-ball-1",10,238,73,51,49,8,21,4,"Lonzo","Ball",984.9999999999999,36,1262.9999999999998,11.042016806722689,7.411764705882352,7.7142857142857135,1.2100840336134453,3.1764705882352944,0.6050420168067226,35.08333333333333
"lonzo-ball-1",11,464,116,97,103,21,34,13,"Lonzo","Ball",984.9999999999999,36,1263,9,7.991379310344828,7.525862068965517,1.6293103448275863,2.6379310344827585,1.0086206896551724,35.083333333333336
"lonzo-ball-1",12,348,122,67,68,13,34,14,"Lonzo","Ball",984.9999999999999,36,1262.9999999999998,12.620689655172415,7.03448275862069,6.93103448275862,1.3448275862068966,3.517241379310345,1.4482758620689655,35.08333333333333
"lorenzo-brown-1",1,39,14,10,10,2,4,0,"Lorenzo","Brown",686.0000000000001,101.00000000000001,3292.0000000000005,12.923076923076923,9.23076923076923,9.23076923076923,1.846153846153846,3.692307692307692,0,32.59405940594059
"lorenzo-brown-1",2,35,9,5,6,1,0,0,"Lorenzo","Brown",686.0000000000001,101.00000000000001,3292.0000000000005,9.257142857142856,6.171428571428572,5.142857142857142,1.0285714285714285,0,0,32.59405940594059
"lorenzo-brown-1",3,9,0,3,1,0,1,0,"Lorenzo","Brown",686,101,3292,0,4,12,0,4,0,32.59405940594059
"lorenzo-brown-1",11,25,9,4,2,2,0,0,"Lorenzo","Brown",686.0000000000001,101.00000000000001,3292.0000000000005,12.959999999999999,2.88,5.76,2.88,0,0,32.59405940594059
"lorenzo-brown-1",12,116,32,6,22,8,11,3,"Lorenzo","Brown",686.0000000000001,101.00000000000001,3292,9.931034482758621,6.827586206896552,1.8620689655172413,2.4827586206896552,3.413793103448276,0.9310344827586207,32.59405940594059
"lucas-nogueira-1",1,8,4,4,1,1,0,0,"Lucas","Nogueira",,,,18,4.5,18,4.5,0,0,
"lucas-nogueira-1",2,3,0,1,0,0,0,0,"Lucas","Nogueira",,,,0,0,12,0,0,0,
"lucas-nogueira-1",11,9,2,5,0,1,2,0,"Lucas","Nogueira",,,,8,0,20,4,8,0,
"lucas-nogueira-1",12,4,0,1,0,0,0,0,"Lucas","Nogueira",,,,0,0,9,0,0,0,
"luis-flores-1",1,25,11,0,7,0,5,0,"Luis","Flores",87.00000000000001,119,3652.9999999999995,15.84,10.080000000000002,0,0,7.2,0,30.697478991596636
"luis-flores-1",2,12,8,0,1,0,3,0,"Luis","Flores",87,119,3652.9999999999995,24,3,0,0,9,0,30.697478991596636
"luis-flores-1",3,4,3,1,0,0,0,0,"Luis","Flores",87,119,3653,27,0,9,0,0,0,30.69747899159664
"luis-flores-1",12,36,13,2,3,2,3,0,"Luis","Flores",87.00000000000001,119,3652.9999999999995,13,3,2,2,3,0,30.697478991596636
"luis-montero-1",1,3,0,0,0,0,0,0,"Luis","Montero",,,,0,0,0,0,0,0,
"luis-montero-1",3,5,1,1,0,0,0,0,"Luis","Montero",,,,7.2,0,7.2,0,0,0,
"luis-montero-1",4,20,6,1,0,0,2,0,"Luis","Montero",,,,10.799999999999999,0,1.8,0,3.6,0,
"luis-montero-1",5,2,2,0,0,0,0,0,"Luis","Montero",,,,36,0,0,0,0,0,
"luis-montero-1",10,2,0,1,0,0,1,0,"Luis","Montero",,,,0,0,18,0,18,0,
"luis-montero-1",11,4,3,0,0,0,0,0,"Luis","Montero",,,,27,0,0,0,0,0,
"luis-montero-1",12,14,10,1,1,0,1,0,"Luis","Montero",,,,25.714285714285715,2.571428571428571,2.571428571428571,0,2.571428571428571,0,
"luis-scola-1",1,346,139,76,24,12,13,3,"Luis","Scola",,,,14.46242774566474,2.497109826589595,7.907514450867052,1.2485549132947975,1.3526011560693643,0.3121387283236994,
"luis-scola-1",2,328,152,77,19,11,20,2,"Luis","Scola",,,,16.682926829268293,2.0853658536585367,8.451219512195122,1.207317073170732,2.1951219512195124,0.21951219512195122,
"luis-scola-1",3,457,201,133,15,13,22,6,"Luis","Scola",,,,15.833698030634574,1.1816192560175054,10.477024070021882,1.0240700218818382,1.7330415754923414,0.47264770240700216,
