"","pre_nba_group","pre_nba_group_str","MonthStr","MonthSegment","MonthBin","round","cbb_minutes","cbb_games","intl_game","intl_minutes","mean_gs","mean_gs_per_36","size","bin_date","draft_round","text"
"102",1,"1 (NCAA)","2 (Nov)",5,2,1,1039,33,0,0,4.83333333333333,7.42167832166667,3,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 7.42"
"103",1,"1 (NCAA)","2 (Nov)",5,2,1,1046,35,0,0,5.9,11.17894737,1,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 11.18"
"104",1,"1 (NCAA)","2 (Nov)",5,2,1,1049,33,0,0,1.1,4.95,2,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 4.95"
"105",1,"1 (NCAA)","2 (Nov)",5,2,1,1062,33,0,0,1.6,6.4,1,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 6.4"
"106",1,"1 (NCAA)","2 (Nov)",5,2,1,1074,35,0,0,4.6,7.885714286,1,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 7.89"
"107",1,"1 (NCAA)","2 (Nov)",5,2,1,1105,33,0,0,0.7,4.2,1,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 4.2"
"108",1,"1 (NCAA)","2 (Nov)",5,2,1,1110,32,0,0,3.05,8.179120879,2,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 8.18"
"109",1,"1 (NCAA)","2 (Nov)",5,2,1,1128,34,0,0,6.95,8.5044545455,4,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 4
Avg. Game Score: 8.5"
"110",1,"1 (NCAA)","2 (Nov)",5,2,1,1132,32,0,0,2.9,3.9857142855,2,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 3.99"
"111",1,"1 (NCAA)","2 (Nov)",5,2,1,1148,35,0,0,3.1,4.037771739,2,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 4.04"
"112",1,"1 (NCAA)","2 (Nov)",5,2,1,1151,33,0,0,8.2,10.17931034,1,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 10.18"
"113",1,"1 (NCAA)","2 (Nov)",5,2,1,1169,35,0,0,4.1,7.251674641,2,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 7.25"
"114",1,"1 (NCAA)","2 (Nov)",5,2,1,1172,35,0,0,7.8,8.022857143,1,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 8.02"
"115",1,"1 (NCAA)","2 (Nov)",5,2,1,1188,35,0,0,7.96666666666667,9.97918134866667,3,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 9.98"
"116",1,"1 (NCAA)","2 (Nov)",5,2,1,1216,33,0,0,10.8,10.80483092,3,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 10.8"
"117",1,"1 (NCAA)","2 (Nov)",5,2,1,1256,35,0,0,9.9,9.71564570533333,3,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 9.72"
"118",1,"1 (NCAA)","2 (Nov)",5,2,1,1274,35,0,0,7.8,7.480662023,2,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 7.48"
"119",1,"1 (NCAA)","2 (Nov)",5,2,2,0,28,0,0,5,8.571428571,1,"11th-20th","2nd round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 8.57"
"120",1,"1 (NCAA)","2 (Nov)",5,2,2,151,15,0,0,2.4,4.547368421,1,"11th-20th","2nd round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 4.55"
"121",1,"1 (NCAA)","2 (Nov)",5,2,2,286,22,0,0,2.5,5.88,2,"11th-20th","2nd round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 5.88"
"122",1,"1 (NCAA)","2 (Nov)",5,2,2,651,35,0,0,2.5,10,1,"11th-20th","2nd round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 10"
"123",1,"1 (NCAA)","2 (Nov)",5,2,2,790,25,0,0,3.73333333333333,6.62,3,"11th-20th","2nd round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 2nd round
Size: 3
Avg. Game Score: 6.62"
"124",1,"1 (NCAA)","2 (Nov)",5,2,2,1085,31,0,0,1.63333333333333,7.924675325,3,"11th-20th","2nd round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 2nd round
Size: 3
Avg. Game Score: 7.92"
"125",1,"1 (NCAA)","2 (Nov)",5,2,3,0,5,0,0,4.1,6.8625,2,"11th-20th","Undrafted","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: Undrafted
Size: 2
Avg. Game Score: 6.86"
"126",1,"1 (NCAA)","2 (Nov)",5,2,3,391,29,0,0,3.5,10.5,1,"11th-20th","Undrafted","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: Undrafted
Size: 1
Avg. Game Score: 10.5"
"127",1,"1 (NCAA)","2 (Nov)",5,2,3,492,28,0,0,2.65,9.0529411765,2,"11th-20th","Undrafted","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: Undrafted
Size: 2
Avg. Game Score: 9.05"
"128",1,"1 (NCAA)","2 (Nov)",5,2,3,980,28,0,0,7,7.91766977166667,3,"11th-20th","Undrafted","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 1 (NCAA)
Draft Pos: Undrafted
Size: 3
Avg. Game Score: 7.92"
"129",1,"1 (NCAA)","2 (Nov)",6,3,1,30,4,0,0,1.1,3.6,1,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 3.6"
"130",1,"1 (NCAA)","2 (Nov)",6,3,1,488,33,0,0,1.3,11.7,1,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 11.7"
"131",1,"1 (NCAA)","2 (Nov)",6,3,1,646,28,0,0,6.1,8.133333333,1,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 8.13"
"132",1,"1 (NCAA)","2 (Nov)",6,3,1,748,32,0,0,6.7,10.05,1,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 10.05"
"133",1,"1 (NCAA)","2 (Nov)",6,3,1,765,24,0,0,7.1,6.908108108,2,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 6.91"
"134",1,"1 (NCAA)","2 (Nov)",6,3,1,795,30,0,0,3.2,9.6,1,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 9.6"
"135",1,"1 (NCAA)","2 (Nov)",6,3,1,828,32,0,0,3,9.818181818,1,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 9.82"
"136",1,"1 (NCAA)","2 (Nov)",6,3,1,846,34,0,0,3.7,6.4076086955,2,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 6.41"
"137",1,"1 (NCAA)","2 (Nov)",6,3,1,889,31,0,0,7.8,10.394505495,2,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 10.39"
"138",1,"1 (NCAA)","2 (Nov)",6,3,1,895,31,0,0,3.03333333333333,8.05090909,3,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 8.05"
"139",1,"1 (NCAA)","2 (Nov)",6,3,1,906,30,0,0,3,6.9825,2,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 6.98"
"140",1,"1 (NCAA)","2 (Nov)",6,3,1,917,31,0,0,1.2,5.96,3,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 5.96"
"141",1,"1 (NCAA)","2 (Nov)",6,3,1,924,32,0,0,3,4.5,1,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 4.5"
"142",1,"1 (NCAA)","2 (Nov)",6,3,1,948,35,0,0,2.76666666666667,6.16266666666667,3,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 6.16"
"143",1,"1 (NCAA)","2 (Nov)",6,3,1,961,31,0,0,12.65,10.827566645,2,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 10.83"
"144",1,"1 (NCAA)","2 (Nov)",6,3,1,965,29,0,0,5.85,5.8709774435,2,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 5.87"
"145",1,"1 (NCAA)","2 (Nov)",6,3,1,965,34,0,0,4.625,8.126526315,4,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 4
Avg. Game Score: 8.13"
"146",1,"1 (NCAA)","2 (Nov)",6,3,1,986,33,0,0,4.5,4.690909091,2,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 4.69"
"147",1,"1 (NCAA)","2 (Nov)",6,3,1,988,29,0,0,8.2,11.35384615,1,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 11.35"
"148",1,"1 (NCAA)","2 (Nov)",6,3,1,1003,34,0,0,0.6,3.6,1,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 3.6"
"149",1,"1 (NCAA)","2 (Nov)",6,3,1,1013,34,0,0,2.7,8.1,1,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 8.1"
"150",1,"1 (NCAA)","2 (Nov)",6,3,1,1039,33,0,0,5.95,7.291034483,2,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 7.29"
"151",1,"1 (NCAA)","2 (Nov)",6,3,1,1046,35,0,0,1,6.1714285715,2,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 6.17"
"152",1,"1 (NCAA)","2 (Nov)",6,3,1,1049,33,0,0,3.65,9.286363635,2,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 9.29"
"153",1,"1 (NCAA)","2 (Nov)",6,3,1,1062,33,0,0,2.6,8.509090909,1,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 8.51"
"154",1,"1 (NCAA)","2 (Nov)",6,3,1,1071,30,0,0,1.3,7.8,1,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 7.8"
"155",1,"1 (NCAA)","2 (Nov)",6,3,1,1074,35,0,0,7.03333333333333,8.33150183033333,3,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 8.33"
"156",1,"1 (NCAA)","2 (Nov)",6,3,1,1110,32,0,0,4.7,6.565203762,2,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 6.57"
"157",1,"1 (NCAA)","2 (Nov)",6,3,1,1128,34,0,0,3.13333333333333,4.30795454533333,3,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 4.31"
"158",1,"1 (NCAA)","2 (Nov)",6,3,1,1132,32,0,0,7.075,9.3903896095,4,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 4
Avg. Game Score: 9.39"
"159",1,"1 (NCAA)","2 (Nov)",6,3,1,1139,34,0,0,1.3,11.7,1,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 11.7"
"160",1,"1 (NCAA)","2 (Nov)",6,3,1,1148,35,0,0,5.56666666666667,6.60466200466667,3,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 6.6"
"161",1,"1 (NCAA)","2 (Nov)",6,3,1,1151,33,0,0,7.8,8.022857143,1,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 8.02"
"162",1,"1 (NCAA)","2 (Nov)",6,3,1,1169,35,0,0,5.1,7.344,1,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 7.34"
"163",1,"1 (NCAA)","2 (Nov)",6,3,1,1172,35,0,0,5.2,6.24,1,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 6.24"
"164",1,"1 (NCAA)","2 (Nov)",6,3,1,1188,35,0,0,8.55,9.481275304,4,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 4
Avg. Game Score: 9.48"
"165",1,"1 (NCAA)","2 (Nov)",6,3,1,1213,34,0,0,4.4,10.56,1,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 10.56"
"166",1,"1 (NCAA)","2 (Nov)",6,3,1,1216,33,0,0,10.3,9.043902439,1,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 9.04"
"167",1,"1 (NCAA)","2 (Nov)",6,3,1,1256,35,0,0,7,7.636363636,1,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 7.64"
"168",1,"1 (NCAA)","2 (Nov)",6,3,1,1274,35,0,0,7.65,7.534090909,2,"21st-end of month","1st round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 7.53"
"169",1,"1 (NCAA)","2 (Nov)",6,3,2,151,15,0,0,2,9,1,"21st-end of month","2nd round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 9"
"170",1,"1 (NCAA)","2 (Nov)",6,3,2,156,32,0,0,0.9,5.657142857,2,"21st-end of month","2nd round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 5.66"
"171",1,"1 (NCAA)","2 (Nov)",6,3,2,651,35,0,0,2.95,8.7779220795,2,"21st-end of month","2nd round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 8.78"
"172",1,"1 (NCAA)","2 (Nov)",6,3,2,790,25,0,0,1.55,5.80947204975,4,"21st-end of month","2nd round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 2nd round
Size: 4
Avg. Game Score: 5.81"
"173",1,"1 (NCAA)","2 (Nov)",6,3,2,1085,31,0,0,2.4,4.547368421,1,"21st-end of month","2nd round","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 4.55"
"174",1,"1 (NCAA)","2 (Nov)",6,3,3,0,5,0,0,8.7,10.44,1,"21st-end of month","Undrafted","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: Undrafted
Size: 1
Avg. Game Score: 10.44"
"175",1,"1 (NCAA)","2 (Nov)",6,3,3,4,4,0,0,0.6,7.2,1,"21st-end of month","Undrafted","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: Undrafted
Size: 1
Avg. Game Score: 7.2"
"176",1,"1 (NCAA)","2 (Nov)",6,3,3,903,30,0,0,4.05,9.5166666665,2,"21st-end of month","Undrafted","Time: 2 (Nov)	21st-end of month
Pre-NBA Group: 1 (NCAA)
Draft Pos: Undrafted
Size: 2
Avg. Game Score: 9.52"
"177",1,"1 (NCAA)","3 (Dec)",7,1,1,30,4,0,0,5.8,9.490909091,1,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 9.49"
"178",1,"1 (NCAA)","3 (Dec)",7,1,1,742,23,0,0,1.2,4.8,1,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 4.8"
"179",1,"1 (NCAA)","3 (Dec)",7,1,1,748,32,0,0,3.75,10.0483516465,2,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 10.05"
"180",1,"1 (NCAA)","3 (Dec)",7,1,1,765,24,0,0,6.85,7.57917329075,4,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 4
Avg. Game Score: 7.58"
"181",1,"1 (NCAA)","3 (Dec)",7,1,1,828,32,0,0,3.75,8.0969899685,2,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 8.1"
"182",1,"1 (NCAA)","3 (Dec)",7,1,1,846,34,0,0,4.55,7.263529412,2,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 7.26"
"183",1,"1 (NCAA)","3 (Dec)",7,1,1,890,31,0,0,1.95,8.9446153845,2,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 8.94"
"184",1,"1 (NCAA)","3 (Dec)",7,1,1,895,31,0,0,2.55,7.7142857145,2,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 7.71"
"185",1,"1 (NCAA)","3 (Dec)",7,1,1,906,30,0,0,2,4,1,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 4"
"186",1,"1 (NCAA)","3 (Dec)",7,1,1,924,32,0,0,3.8,6.02556390966667,3,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 6.03"
"187",1,"1 (NCAA)","3 (Dec)",7,1,1,938,34,0,0,5.05,9.444258374,4,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 4
Avg. Game Score: 9.44"
"188",1,"1 (NCAA)","3 (Dec)",7,1,1,948,35,0,0,4.53333333333333,7.68206388233333,3,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 7.68"
"189",1,"1 (NCAA)","3 (Dec)",7,1,1,961,31,0,0,9.15,10.553846155,2,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 10.55"
"190",1,"1 (NCAA)","3 (Dec)",7,1,1,965,29,0,0,8.2,9.84,1,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 9.84"
"191",1,"1 (NCAA)","3 (Dec)",7,1,1,965,34,0,0,7.05,11.55652174,2,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 11.56"
"192",1,"1 (NCAA)","3 (Dec)",7,1,1,986,33,0,0,7.73333333333333,8.3625,3,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 8.36"
"193",1,"1 (NCAA)","3 (Dec)",7,1,1,988,29,0,0,5.5,9.123942029,3,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 9.12"
"194",1,"1 (NCAA)","3 (Dec)",7,1,1,1016,31,0,0,8.6,11.90769231,1,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 11.91"
"195",1,"1 (NCAA)","3 (Dec)",7,1,1,1039,33,0,0,2.6,5.32747252766667,3,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 5.33"
"196",1,"1 (NCAA)","3 (Dec)",7,1,1,1046,35,0,0,1,12,1,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 12"
"197",1,"1 (NCAA)","3 (Dec)",7,1,1,1049,33,0,0,3.13333333333333,8.646153846,3,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 8.65"
"198",1,"1 (NCAA)","3 (Dec)",7,1,1,1062,33,0,0,4,7.581818182,2,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 7.58"
"199",1,"1 (NCAA)","3 (Dec)",7,1,1,1074,35,0,0,6.3,7.49367110066667,3,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 7.49"
"200",1,"1 (NCAA)","3 (Dec)",7,1,1,1110,32,0,0,7,7.3993558834,5,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 5
Avg. Game Score: 7.4"
"201",1,"1 (NCAA)","3 (Dec)",7,1,1,1115,34,0,0,2.7,6.9411764705,2,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 6.94"
"202",1,"1 (NCAA)","3 (Dec)",7,1,1,1132,32,0,0,3.85,4.741090909,2,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 4.74"
"203",1,"1 (NCAA)","3 (Dec)",7,1,1,1148,35,0,0,7.425,8.6183680025,4,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 4
Avg. Game Score: 8.62"
"204",1,"1 (NCAA)","3 (Dec)",7,1,1,1151,33,0,0,9.6,8.74585569466667,3,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 8.75"
"205",1,"1 (NCAA)","3 (Dec)",7,1,1,1169,35,0,0,6,8.796,2,"1st-10th","1st round","Time: 3 (Dec)	1st-10th
Pre-NBA Group: 1 (NCAA)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 8.8"
